"technique","0.010360678711331043"
"appear","0.010871539050341494"
"college","0.020721357422662085"
"chance","0.021551724137931036"
"wait","0.01057519524915629"
"Cross","0.010360678711331043"
"compete","0.010360678711331043"
"University","0.010469786627430113"
"pride","0.010360678711331043"
"time","0.01131018860655945"
"although","0.010964359571660216"
"married","0.010469786627430113"
"Thursday","0.010360678711331043"
"she","0.01216348316761794"
"year","0.0226203772131189"
"place","0.011390953057892778"
"Cambridge","0.031082036133993126"
"Isaiah","0.010360678711331043"
"'","0.010871539050341494"
"death","0.011694536109271762"
"parent","0.01067714722066137"
"anti-semitism","0.020721357422662085"
"he","0.40929156804179845"
"attract","0.01067714722066137"
"sabbath.hope","0.010360678711331043"
"Ben","0.01057519524915629"
"upbraid","0.010360678711331043"
"Farrell","0.010360678711331043"
"each","0.010964359571660216"
"explain","0.01067714722066137"
"japanese-occupied","0.010360678711331043"
"go","0.011621373755988708"
"face","0.010964359571660216"
"before","0.023092896571629672"
"Montague","0.010360678711331043"
"Prince","0.01057519524915629"
"run","0.13669143669471331"
"running","0.010360678711331043"
"I","0.05338573610330685"
"training","0.020721357422662085"
"soprano","0.010360678711331043"
"strike","0.010775862068965518"
"life","0.011621373755988708"
"american","0.03203144166198411"
"racing","0.010360678711331043"
"‚","0.033426239233463224"
"do","0.011904228353571149"
"tell","0.011621373755988708"
"gold","0.020939573254860226"
"Court","0.010360678711331043"
"bear","0.010469786627430113"
"allege","0.010360678711331043"
"beat","0.021551724137931036"
"news","0.010871539050341494"
"girlfriend","0.010775862068965518"
"enjoy","0.010469786627430113"
"boat","0.010469786627430113"
"eventually","0.011469672618291729"
"employ","0.010469786627430113"
"up","0.011904228353571149"
"Sullivan","0.020721357422662085"
"represent","0.01057519524915629"
"mount","0.010469786627430113"
"Olympic","0.010360678711331043"
"string","0.010360678711331043"
"Cheryl","0.010469786627430113"
"courtyard","0.010360678711331043"
"agree","0.011142079744487741"
"conviction","0.031082036133993126"
"become","0.023242747511977416"
"lead","0.011227270184545151"
"John","0.01057519524915629"
"poorly","0.010469786627430113"
"who","0.012402774789145407"
"after","0.012285430427028217"
"divinely","0.010360678711331043"
"Gielgud","0.010360678711331043"
"Harold","0.010469786627430113"
"would","0.010871539050341494"
"follow","0.011469672618291729"
"Charleson","0.010360678711331043"
"Liddell's","0.031082036133993126"
"victory","0.01057519524915629"
"Alice","0.010469786627430113"
"text","0.010360678711331043"
"get","0.011694536109271762"
"''","0.012036557113623184"
"far","0.010469786627430113"
"learn","0.01131018860655945"
"criticism","0.010360678711331043"
"States","0.01067714722066137"
"Olympics","0.020721357422662085"
"Scotland","0.03140935988229034"
"refuse","0.011469672618291729"
"Lord","0.02115039049831258"
"weary","0.01057519524915629"
"Holm","0.010360678711331043"
"against","0.011142079744487741"
"Paris","0.03140935988229034"
"whom","0.022284159488975483"
"Anderson","0.010360678711331043"
"fast","0.010360678711331043"
"walk","0.010964359571660216"
"medal","0.031082036133993126"
"make","0.03571268506071345"
"United","0.010775862068965518"
"religious","0.010360678711331043"
"olympic","0.010360678711331043"
"can","0.011694536109271762"
"sake","0.010360678711331043"
"favoured","0.010360678711331043"
"about","0.012036557113623184"
"Ä","0.010469786627430113"
"well","0.010775862068965518"
"dishonour","0.010360678711331043"
"trainer","0.010360678711331043"
"elder","0.010469786627430113"
"hand","0.011227270184545151"
"sister","0.021551724137931036"
"pursue","0.010871539050341494"
"complete","0.010469786627430113"
"pay","0.010469786627430113"
"experience","0.01057519524915629"
"glorify","0.010360678711331043"
"statesman","0.010360678711331043"
"Run","0.010360678711331043"
"inspire","0.010469786627430113"
"all","0.011390953057892778"
"China","0.05234893313715057"
"Lindsay","0.031082036133993126"
"feel","0.02115039049831258"
"strength","0.010775862068965518"
"mourn","0.010469786627430113"
"win","0.032327586206896554"
"ä","0.021551724137931036"
"metre","0.06281871976458069"
"great","0.01067714722066137"
"see","0.011766016419476933"
"mission","0.01067714722066137"
"take","0.03610967134086955"
"meeting","0.010775862068965518"
"caring","0.010360678711331043"
"off","0.011469672618291729"
"approach","0.011054489260657255"
"badly","0.01057519524915629"
"competition","0.010469786627430113"
"person","0.010775862068965518"
"faint.abrahams","0.010360678711331043"
"yield","0.010360678711331043"
"gentlemanly","0.010360678711331043"
"accept","0.02115039049831258"
"amateur","0.010469786627430113"
"class-based","0.010360678711331043"
"Liddell","0.10360678711331044"
"Henry","0.010469786627430113"
"cover","0.01057519524915629"
"gratefully","0.010360678711331043"
"deliver","0.010469786627430113"
"propose","0.010469786627430113"
"Sam","0.020721357422662085"
"hurdle","0.010360678711331043"
"focus","0.01057519524915629"
"favourite","0.010360678711331043"
"medal.the","0.010360678711331043"
"wing","0.010469786627430113"
"support","0.010469786627430113"
"church","0.010360678711331043"
"national","0.020721357422662085"
"prevent","0.010775862068965518"
"board","0.010469786627430113"
"shall","0.04187914650972045"
"Great","0.010469786627430113"
"earlier","0.010775862068965518"
"committee","0.010360678711331043"
"now","0.022781906115785556"
"say","0.010964359571660216"
"Stallard","0.010360678711331043"
"Nigel","0.010360678711331043"
"Church","0.010360678711331043"
"Daniel","0.010360678711331043"
"upon","0.011142079744487741"
"Scholz","0.010360678711331043"
"home","0.010964359571660216"
"prayer","0.010360678711331043"
"missionary.when","0.010360678711331043"
"athletics","0.010360678711331043"
"onscreen","0.010360678711331043"
"teammate","0.010360678711331043"
"neglect","0.010360678711331043"
"sermon","0.010360678711331043"
"triumphant","0.010360678711331043"
"Mussabini","0.020721357422662085"
"Andrew","0.010469786627430113"
"note","0.011142079744487741"
