"0.6590213898866528","Army_of_Darkness"
"0.7884784210301197","Barry_Lyndon"
"0.9422144746754412","Batman_&_Robin_(film)"
"0.9094371581592322","Batman_(1966_film)"
"0.8287067758834268","Batman_(1989_film)"
"0.9210176087008106","Batman_Forever"
"0.8417820583461518","Blade_Runner"
"0.6226946969156896","Blazing_Saddles"
"0.7610996316794939","Blue_Velvet_(film)"
"0.6092549805395007","Braveheart"
"0.8215534525780214","Bride_of_the_Monster"
"0.5311722077740636","Buffy_the_Vampire_Slayer_(film)"
"0.5930533802033509","Chariots_of_Fire"
"0.828186582744603","Citizen_Kane"
"0.7475644442588872","Crouching_Tiger,_Hidden_Dragon"
"0.6188059170906517","Das_Boot"
"0.3726445819062327","Destry_Rides_Again"
"0.6958862072469804","Dr._Strangelove"
"0.7896947866001628","Dressed_to_Kill_(1980_film)"
"0.7326041131612409","Enter_the_Dragon"
"0.787666163274759","Escape_from_New_York"
"0.6428006532435996","Evil_Dead_II"
"0.7309488515324915","Eyes_Wide_Shut"
"0.8651307763683306","The_Birth_of_a_Nation"
"0.5941351539812831","The_Evil_Dead"
"0.7232169511844225","Young_and_Innocent"
