"0.33753854260684346","Army_of_Darkness"
"0.3800553115004247","Barry_Lyndon"
"0.3580267807338672","Batman_&_Robin_(film)"
"0.37460051275887346","Batman_(1966_film)"
"0.29549176831627","Batman_(1989_film)"
"0.3629947272145542","Batman_Forever"
"0.3726445819062327","Batman_Returns"
"0.39996162980131794","Blade_Runner"
"0.5172069461460982","Blazing_Saddles"
"0.340716685937835","Blue_Velvet_(film)"
"0.32075270865996924","Braveheart"
"0.3784181601340825","Bride_of_the_Monster"
"0.2099830873737498","Buffy_the_Vampire_Slayer_(film)"
"0.353068857862446","Chariots_of_Fire"
"0.4019649548025488","Citizen_Kane"
"0.33217402089981735","Crouching_Tiger,_Hidden_Dragon"
"0.343901716315085","Das_Boot"
"0.4316912113474528","Dr._Strangelove"
"0.32660197337842123","Dressed_to_Kill_(1980_film)"
"0.3772856300269004","Enter_the_Dragon"
"0.41141678845467994","Escape_from_New_York"
"0.3344195614397485","Evil_Dead_II"
"0.382987477188511","Eyes_Wide_Shut"
"0.37938125464062106","The_Birth_of_a_Nation"
"0.17321254562721897","The_Evil_Dead"
"0.3064932003457053","Young_and_Innocent"
